pct_converted,green_infrastructure_pct,food_forest_pct,pct_highdensity,n_wet,n_for,n_hd,mean_cn,flood_reduction,runoff_acre_feet,mean_hm,temp_change_f,flood_damage_avoided_usd,cooling_energy_savings_usd,mean_ndvi,carbon_tons_co2,carbon_value_usd,nature_access_pct,people_with_nature_access,children_nature_access_pct,children_with_nature_access,schools_nature_access_pct,schools_n_total,schools_n_with_access,schools_public_pct,schools_charter_pct,schools_private_pct,schools_nature_access,preventable_mh_cases,avoided_mh_cost_usd,food_mln_lbs,people_fed,total_cost_mln,ff_fellback_pixels,gi_fellback_pixels,hd_fellback_pixels,scenario_name
0,50,25,25,0,0,0,83.41999816894531,16.58,101581.6,0.3937000036239624,-0.0,0.0,0.0,0.42260000109672546,0.0,0.0,94.2,1794653,93.9,438661,91.3,647,591,94.1,81.1,98.7,"{'pct': 91.3, 'n_with_access': 591, 'n_total': 647, 'by_sector': {'public': {'pct': 94.1, 'n_with_access': 380, 'n_total': 404}, 'charter': {'pct': 81.1, 'n_with_access': 133, 'n_total': 164}, 'private': {'pct': 98.7, 'n_with_access': 78, 'n_total': 79}}}",0.0,0.0,0.0,0,0.0,0,0,0,0% converted — GI 50% / FF 25%
0,50,50,0,0,0,0,83.41999816894531,16.58,101581.6,0.3937000036239624,-0.0,0.0,0.0,0.42260000109672546,0.0,0.0,94.2,1794653,93.9,438661,91.3,647,591,94.1,81.1,98.7,"{'pct': 91.3, 'n_with_access': 591, 'n_total': 647, 'by_sector': {'public': {'pct': 94.1, 'n_with_access': 380, 'n_total': 404}, 'charter': {'pct': 81.1, 'n_with_access': 133, 'n_total': 164}, 'private': {'pct': 98.7, 'n_with_access': 78, 'n_total': 79}}}",0.0,0.0,0.0,0,0.0,0,0,0,0% converted — GI 50% / FF 50%
0,75,0,25,0,0,0,83.41999816894531,16.58,101581.6,0.3937000036239624,-0.0,0.0,0.0,0.42260000109672546,0.0,0.0,94.2,1794653,93.9,438661,91.3,647,591,94.1,81.1,98.7,"{'pct': 91.3, 'n_with_access': 591, 'n_total': 647, 'by_sector': {'public': {'pct': 94.1, 'n_with_access': 380, 'n_total': 404}, 'charter': {'pct': 81.1, 'n_with_access': 133, 'n_total': 164}, 'private': {'pct': 98.7, 'n_with_access': 78, 'n_total': 79}}}",0.0,0.0,0.0,0,0.0,0,0,0,0% converted — GI 75% / FF 0%
0,75,25,0,0,0,0,83.41999816894531,16.58,101581.6,0.3937000036239624,-0.0,0.0,0.0,0.42260000109672546,0.0,0.0,94.2,1794653,93.9,438661,91.3,647,591,94.1,81.1,98.7,"{'pct': 91.3, 'n_with_access': 591, 'n_total': 647, 'by_sector': {'public': {'pct': 94.1, 'n_with_access': 380, 'n_total': 404}, 'charter': {'pct': 81.1, 'n_with_access': 133, 'n_total': 164}, 'private': {'pct': 98.7, 'n_with_access': 78, 'n_total': 79}}}",0.0,0.0,0.0,0,0.0,0,0,0,0% converted — GI 75% / FF 25%
0,100,0,0,0,0,0,83.41999816894531,16.58,101581.6,0.3937000036239624,-0.0,0.0,0.0,0.42260000109672546,0.0,0.0,94.2,1794653,93.9,438661,91.3,647,591,94.1,81.1,98.7,"{'pct': 91.3, 'n_with_access': 591, 'n_total': 647, 'by_sector': {'public': {'pct': 94.1, 'n_with_access': 380, 'n_total': 404}, 'charter': {'pct': 81.1, 'n_with_access': 133, 'n_total': 164}, 'private': {'pct': 98.7, 'n_with_access': 78, 'n_total': 79}}}",0.0,0.0,0.0,0,0.0,0,0,0,0% converted — GI 100% / FF 0%
10,0,0,100,0,0,83845,83.63999938964844,16.36,102134.9,0.3928000032901764,0.0,0.0,0.0,0.4196999967098236,-849262.0,-161359780.0,94.2,1795205,93.9,438803,91.3,647,591,94.1,81.1,98.7,"{'pct': 91.3, 'n_with_access': 591, 'n_total': 647, 'by_sector': {'public': {'pct': 94.1, 'n_with_access': 380, 'n_total': 404}, 'charter': {'pct': 81.1, 'n_with_access': 133, 'n_total': 164}, 'private': {'pct': 98.7, 'n_with_access': 78, 'n_total': 79}}}",-1289.9,-9517035.0,0.0,0,93.24,0,0,0,10% converted — GI 0% / FF 0%
10,0,25,75,0,20961,62884,83.41000366210938,16.59,101556.5,0.3968000113964081,-0.1,0.0,672714.0,0.4237000048160553,-152493.6,-28973784.0,96.4,1836520,96.2,449537,95.5,647,618,96.8,90.2,100.0,"{'pct': 95.5, 'n_with_access': 618, 'n_total': 647, 'by_sector': {'public': {'pct': 96.8, 'n_with_access': 391, 'n_total': 404}, 'charter': {'pct': 90.2, 'n_with_access': 148, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",734.8,5421356.0,39.625,19812,116.54,0,0,0,10% converted — GI 0% / FF 25%
10,0,50,50,0,41922,41923,83.18000030517578,16.82,100979.1,0.4007999897003174,-0.1,0.0,1435874.0,0.4277999997138977,543050.2,103179538.0,98.3,1872509,98.2,459128,98.0,647,634,97.5,98.2,100.0,"{'pct': 98.0, 'n_with_access': 634, 'n_total': 647, 'by_sector': {'public': {'pct': 97.5, 'n_with_access': 394, 'n_total': 404}, 'charter': {'pct': 98.2, 'n_with_access': 161, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",2776.4,20483535.0,79.249,39624,139.85,0,0,0,10% converted — GI 0% / FF 50%
10,0,75,25,0,62883,20962,82.94999694824219,17.05,100402.8,0.4047999978065491,-0.2,0.0,2340467.0,0.4318000078201294,1239951.5,235590785.0,99.2,1890475,99.3,464162,99.1,647,641,98.5,100.0,100.0,"{'pct': 99.1, 'n_with_access': 641, 'n_total': 647, 'by_sector': {'public': {'pct': 98.5, 'n_with_access': 398, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",4777.4,35244512.0,118.874,59437,163.16,0,0,0,10% converted — GI 0% / FF 75%
10,0,100,0,0,83845,0,82.72000122070312,17.28,99827.4,0.40880000591278076,-0.3,0.0,3343962.0,0.4359000027179718,1936071.7,367853623.0,99.7,1899725,99.7,466091,99.5,647,644,99.3,100.0,100.0,"{'pct': 99.5, 'n_with_access': 644, 'n_total': 647, 'by_sector': {'public': {'pct': 99.3, 'n_with_access': 401, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",6778.7,50006979.0,158.501,79250,186.47,0,0,0,10% converted — GI 0% / FF 100%
10,25,0,75,20961,0,62884,83.5999984741211,16.4,102034.2,0.3968999981880188,-0.1,0.0,687325.0,0.42340001463890076,427669.5,81257205.0,96.4,1836520,96.2,449537,95.5,647,618,96.8,90.2,100.0,"{'pct': 95.5, 'n_with_access': 618, 'n_total': 647, 'by_sector': {'public': {'pct': 96.8, 'n_with_access': 391, 'n_total': 404}, 'charter': {'pct': 90.2, 'n_with_access': 148, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",579.3,4274303.0,0.0,0,303.01,0,0,0,10% converted — GI 25% / FF 0%
10,25,25,50,20961,20961,41923,83.37000274658203,16.63,101456.0,0.4009000062942505,-0.1,0.0,1451987.0,0.42750000953674316,1123213.4,213410546.0,98.3,1872509,98.2,459128,98.0,647,634,97.5,98.2,100.0,"{'pct': 98.0, 'n_with_access': 634, 'n_total': 647, 'by_sector': {'public': {'pct': 97.5, 'n_with_access': 394, 'n_total': 404}, 'charter': {'pct': 98.2, 'n_with_access': 161, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",2621.4,19340035.0,39.625,19812,326.32,0,0,0,10% converted — GI 25% / FF 25%
