pct_converted,green_infrastructure_pct,food_forest_pct,pct_highdensity,n_wet,n_for,n_hd,mean_cn,flood_reduction,runoff_acre_feet,mean_hm,cooling_f,flood_damage_avoided_usd,cooling_energy_savings_usd,mean_ndvi,carbon_tons_co2_yr,avoided_carbon_cost_usd,nature_access_pct,nature_quality_score,people_with_nature_access,preventable_mh_cases,avoided_mh_cost_usd,food_mln_lbs,people_fed,total_cost_mln,scenario_name
0,20,10,70,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 20% / FF 10%
0,20,20,60,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 20% / FF 20%
0,20,30,50,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 20% / FF 30%
0,20,40,40,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 20% / FF 40%
0,20,50,30,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 20% / FF 50%
0,20,60,20,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 20% / FF 60%
0,20,70,10,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 20% / FF 70%
0,20,80,0,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 20% / FF 80%
0,30,0,70,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 30% / FF 0%
0,30,10,60,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 30% / FF 10%
0,30,20,50,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 30% / FF 20%
0,30,30,40,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 30% / FF 30%
0,30,40,30,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 30% / FF 40%
0,30,50,20,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 30% / FF 50%
0,30,60,10,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 30% / FF 60%
0,30,70,0,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 30% / FF 70%
0,40,0,60,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 40% / FF 0%
0,40,10,50,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 40% / FF 10%
0,40,20,40,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 40% / FF 20%
0,40,30,30,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 40% / FF 30%
0,40,40,20,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 40% / FF 40%
0,40,50,10,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 40% / FF 50%
0,40,60,0,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 40% / FF 60%
0,50,0,50,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 50% / FF 0%
0,50,10,40,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 50% / FF 10%
