pct_converted,green_infrastructure_pct,food_forest_pct,pct_highdensity,n_wet,n_for,n_hd,mean_cn,flood_reduction,runoff_acre_feet,mean_hm,cooling_f,flood_damage_avoided_usd,cooling_energy_savings_usd,mean_ndvi,carbon_tons_co2_yr,nature_access_pct,nature_quality_score,people_with_nature_access,wellbeing_score,food_mln_lbs,people_fed,total_cost_mln,scenario_name
45,0,50,50,0,7505,7505,76.19999694824219,23.8,400.1,0.24420000612735748,0.2,0.0,114998.0,0.28139999508857727,5831.4,73.8,0.738,113762,0.449,19.16,9580,24.99,45% converted — GI 0% / FF 50%
45,0,60,40,0,9006,6004,75.77999877929688,24.22,386.6,0.26030001044273376,0.3,0.0,145574.0,0.295199990272522,6997.7,74.0,0.74,114158,0.459,22.992,11496,26.66,45% converted — GI 0% / FF 60%
45,0,70,30,0,10507,4503,75.3499984741211,24.65,373.2,0.2766000032424927,0.3,1384064.0,177134.0,0.30889999866485596,8163.9,74.0,0.74,114202,0.468,26.824,13412,28.32,45% converted — GI 0% / FF 70%
45,0,80,20,0,12008,3002,74.91999816894531,25.08,360.0,0.2928999960422516,0.4,3211030.0,204662.0,0.32269999384880066,9330.2,74.0,0.74,114202,0.478,30.656,15328,29.99,45% converted — GI 0% / FF 80%
45,0,90,10,0,13509,1501,74.48999786376953,25.51,347.2,0.3091000020503998,0.5,4982632.0,234373.0,0.33649998903274536,10496.5,74.1,0.741,114295,0.487,34.488,17244,31.66,45% converted — GI 0% / FF 90%
45,0,100,0,0,15010,0,74.05999755859375,25.94,334.6,0.325300008058548,0.5,6726553.0,267545.0,0.35019999742507935,11662.8,74.1,0.741,114315,0.497,38.321,19160,33.32,45% converted — GI 0% / FF 100%
45,10,0,90,1501,0,13509,76.36000061035156,23.64,405.2,0.17990000545978546,-0.0,0.0,302.0,0.22529999911785126,666.4,72.9,0.728,112322,0.408,0.0,0,31.66,45% converted — GI 10% / FF 0%
45,10,10,80,1501,1501,12008,75.94000244140625,24.06,391.7,0.19609999656677246,0.0,0.0,25527.0,0.23899999260902405,1832.7,73.5,0.735,113338,0.42,3.832,1916,33.32,45% converted — GI 10% / FF 10%
45,10,20,70,1501,3002,10507,75.5,24.5,377.8,0.21230000257492065,0.1,747395.0,55900.0,0.25279998779296875,2999.0,73.6,0.735,113432,0.429,7.664,3832,34.99,45% converted — GI 10% / FF 20%
45,10,30,60,1501,4503,9006,75.08000183105469,24.92,364.9,0.22849999368190765,0.2,2532838.0,85546.0,0.26660001277923584,4165.3,73.7,0.736,113564,0.439,11.496,5748,36.65,45% converted — GI 10% / FF 30%
45,10,40,50,1501,6004,7505,74.66000366210938,25.34,352.2,0.24459999799728394,0.2,4290600.0,115970.0,0.28029999136924744,5331.6,73.8,0.738,113762,0.449,15.328,7664,38.32,45% converted — GI 10% / FF 40%
45,10,50,40,1501,7505,6004,74.23999786376953,25.76,339.8,0.26080000400543213,0.3,6006840.0,146546.0,0.29409998655319214,6497.8,74.0,0.74,114158,0.459,19.16,9580,39.99,45% converted — GI 10% / FF 50%
45,10,60,30,1501,9006,4503,73.80999755859375,26.19,327.4,0.2770000100135803,0.3,7723080.0,178105.0,0.30790001153945923,7664.1,74.0,0.74,114202,0.468,22.992,11496,41.65,45% converted — GI 10% / FF 60%
45,10,70,20,1501,10507,3002,73.37999725341797,26.62,315.2,0.29339998960494995,0.4,9411638.0,205634.0,0.3215999901294708,8830.4,74.0,0.74,114202,0.478,26.824,13412,43.32,45% converted — GI 10% / FF 70%
45,10,80,10,1501,12008,1501,72.94999694824219,27.05,303.4,0.30959999561309814,0.5,11044834.0,235345.0,0.3353999853134155,9996.7,74.1,0.741,114295,0.487,30.656,15328,44.98,45% converted — GI 10% / FF 80%
45,10,90,0,1501,13509,0,72.5199966430664,27.48,291.8,0.32580000162124634,0.5,12650349.0,268516.0,0.3492000102996826,11162.9,74.1,0.741,114315,0.497,34.488,17244,46.65,45% converted — GI 10% / FF 90%
45,20,0,80,3002,0,12008,74.38999938964844,25.61,344.2,0.19660000503063202,0.0,5397851.0,26550.0,0.23800000548362732,1332.9,73.5,0.735,113338,0.42,0.0,0,46.65,45% converted — GI 20% / FF 0%
45,20,10,70,3002,1501,10507,73.95999908447266,26.04,331.7,0.21279999613761902,0.1,7127932.0,56923.0,0.2517000138759613,2499.2,73.6,0.735,113432,0.429,3.832,1916,48.32,45% converted — GI 20% / FF 10%
45,20,20,60,3002,3002,9006,73.52999877929688,26.47,319.5,0.2290000021457672,0.2,8816491.0,86568.0,0.265500009059906,3665.4,73.7,0.736,113564,0.439,7.664,3832,49.98,45% converted — GI 20% / FF 20%
45,20,30,50,3002,4503,7505,73.11000061035156,26.89,307.8,0.2451000064611435,0.2,10435846.0,116992.0,0.2793000042438507,4831.7,73.8,0.738,113762,0.449,11.496,5748,51.65,45% converted — GI 20% / FF 30%
45,20,40,40,3002,6004,6004,72.69000244140625,27.31,296.3,0.2612999975681305,0.3,12027520.0,147569.0,0.2930000126361847,5998.0,74.0,0.74,114158,0.459,15.328,7664,53.32,45% converted — GI 20% / FF 40%
